,Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,Symbol,range,range_shift1,target,Year,Month,Day,ror,enter_price,enter_time,exit_price,exit_time
102,2021-09-11 09:00:00,44842.2,45987.93,44722.22,45173.69,30440.4081,1380370764.0127168,1060890,14804.3426,671123069.5623685,BTCUSDT,759.4259999999995,1740.4259999999995,46582.626,2021,9,11,1.0,0.0,,0.0,
103,2021-09-12 09:00:00,45173.68,46460.0,44742.06,46025.24,32094.28052,1464780920.2199812,1179808,15735.45104,718436012.7588656,BTCUSDT,1030.7640000000013,759.4259999999995,45933.106,2021,9,12,0.9997275167936607,45933.106,2021-09-12 01:37:00,45920.59,2021-09-12 23:50:00
104,2021-09-13 09:00:00,46025.23,46880.0,43370.0,44940.73,65429.15056,2930668118.2616343,1703512,32041.05972,1435586958.7798681,BTCUSDT,2106.0,1030.7640000000013,47055.994000000006,2021,9,13,1.0,0.0,,0.0,
105,2021-09-14 09:00:00,44940.72,47250.0,44594.44,47111.52,44855.85099,2072259519.0619197,1210258,22182.46649,1025156547.7189184,BTCUSDT,1593.3359999999986,2106.0,47046.72,2021,9,14,1.0,0.0,,0.0,
106,2021-09-15 09:00:00,47103.28,48500.0,46682.32,48121.41,43204.71174,2056996398.8439617,1176050,20903.53535,995198313.7474111,BTCUSDT,1090.6080000000002,1593.3359999999986,48696.615999999995,2021,9,15,1.0,0.0,,0.0,
107,2021-09-16 09:00:00,48121.4,48557.0,47021.1,47737.82,40725.08895,1948447232.9107177,1176129,19907.79151,952502982.8119017,BTCUSDT,921.5400000000009,1090.6080000000002,49212.008,2021,9,16,1.0,0.0,,0.0,
108,2021-09-17 09:00:00,47737.81,48150.0,46699.56,47299.98,34461.92776,1637122049.4128377,1033968,16599.46162,788563444.4133477,BTCUSDT,870.2640000000014,921.5400000000009,48659.35,2021,9,17,1.0,0.0,,0.0,
109,2021-09-18 09:00:00,47299.98,48843.2,47035.56,48292.74,30906.47038,1491461627.9514225,976346,15219.90487,734476256.0995072,BTCUSDT,1084.5839999999996,870.2640000000014,48170.244000000006,2021,9,18,1.0051738579526397,48170.244000000006,2021-09-18 13:31:00,48419.47,2021-09-18 23:50:00
110,2021-09-19 09:00:00,48292.75,48372.83,46829.18,47241.75,29847.24349,1421642879.4932063,909785,14346.79979,683249734.0721828,BTCUSDT,926.1900000000009,1084.5839999999996,49377.334,2021,9,19,1.0,0.0,,0.0,
111,2021-09-20 09:00:00,47241.75,47347.25,42500.0,43015.62,78003.524443,3457139274.300071,1842231,36108.362951,1600107748.5660272,BTCUSDT,2908.35,926.1900000000009,48167.94,2021,9,20,1.0,0.0,,0.0,
112,2021-09-21 09:00:00,43016.64,43639.0,39600.0,40734.38,84534.080485,3551997786.6903553,1820721,38942.74356,1637800328.5038831,BTCUSDT,2423.4,2908.35,45924.99,2021,9,21,1.0,0.0,,0.0,
113,2021-09-22 09:00:00,40734.09,44000.55,40565.39,43543.61,58349.05542,2482639471.907596,1304011,29321.5066,1248027083.190341,BTCUSDT,2061.096000000002,2423.4,43157.49,2021,9,22,0.9834686864319496,43157.49,2021-09-22 00:35:00,42444.04,2021-09-22 23:50:00
114,2021-09-23 09:00:00,43546.37,44978.0,43069.09,44865.26,48699.57655,2147211305.482089,1196106,24503.00365,1080404499.5649571,BTCUSDT,1145.346000000002,2061.096000000002,45607.46600000001,2021,9,23,1.0,0.0,,0.0,
115,2021-09-24 09:00:00,44865.26,45200.0,40675.0,42810.57,84113.426292,3596718231.0505486,1819744,41952.776582,1794510963.7797813,BTCUSDT,2715.0,1145.346000000002,46010.60600000001,2021,9,24,1.0,0.0,,0.0,
116,2021-09-25 09:00:00,42810.58,42966.84,41646.28,42670.64,33594.57189,1428238748.2095258,949787,16555.7295,703947971.383276,BTCUSDT,792.3359999999985,2715.0,45525.58,2021,9,25,1.0,0.0,,0.0,
117,2021-09-26 09:00:00,42670.63,43950.0,40750.0,43160.9,49879.99765,2124657079.2797766,1374145,24762.74447,1055225792.1285858,BTCUSDT,1920.0,792.3359999999985,43462.96599999999,2021,9,26,0.9942897132238975,43462.96599999999,2021-09-26 18:47:00,43214.78,2021-09-26 23:50:00
118,2021-09-27 09:00:00,43160.9,44350.0,42098.0,42147.35,39776.84383,1728912299.8034244,1001487,19307.85346,839585982.3907081,BTCUSDT,1351.2,1920.0,45080.9,2021,9,27,1.0,0.0,,0.0,
119,2021-09-28 09:00:00,42147.35,42787.38,40888.0,41026.54,43372.2624,1816305387.8388581,1045389,20710.0903,867306872.2124455,BTCUSDT,1139.6279999999983,1351.2,43498.549999999996,2021,9,28,1.0,0.0,,0.0,
120,2021-09-29 09:00:00,41025.01,42590.0,40753.88,41524.28,33511.53487,1399625476.0563762,884909,16338.4266,682466342.7870586,BTCUSDT,1101.6720000000016,1139.6279999999983,42164.638,2021,9,29,1.0001274053390428,42164.638,2021-09-29 12:48:00,42170.01,2021-09-29 23:50:00
121,2021-09-30 09:00:00,41524.29,44141.37,41410.17,43824.1,46381.22781,2005486003.5646772,1197815,23348.93974,1009687948.2258337,BTCUSDT,1638.7200000000025,1101.6720000000016,42625.962,2021,9,30,1.0118026192581882,42625.962,2021-09-30 10:10:00,43129.06,2021-09-30 23:50:00
122,2021-10-01 09:00:00,43820.01,48495.0,43283.03,48141.61,66244.87492,3076094886.592474,1771237,34156.88321,1585411525.337827,BTCUSDT,3127.1820000000007,1638.7200000000025,45458.73,2021,10,1,,,,,
123,2021-10-02 09:00:00,48141.6,48336.59,47430.18,47634.9,30508.98131,1459064880.5324447,996116,15180.50362,726007609.1562026,BTCUSDT,543.8459999999977,3127.1820000000007,51268.782,2021,10,2,1.0,0.0,,0.0,
124,2021-10-03 09:00:00,47634.89,49228.08,47088.0,48200.01,30825.05601,1482764462.1905775,1114294,15426.81514,742443046.4075491,BTCUSDT,1284.048000000001,543.8459999999977,48178.736,2021,10,3,0.9962083687708204,48178.736,2021-10-03 04:33:00,47996.06,2021-10-03 23:50:00
125,2021-10-04 09:00:00,48200.01,49536.12,46891.0,49224.94,46796.49372,2258464361.1263566,1437692,23032.4914,1112232800.7886517,BTCUSDT,1587.0720000000015,1284.048000000001,49484.058000000005,2021,10,4,1.0,0.0,,0.0,
126,2021-10-05 09:00:00,49224.93,51886.3,49022.4,51471.99,52125.66793,2618101829.0177226,1641651,26687.41046,1341045872.9987288,BTCUSDT,1718.3400000000008,1587.0720000000015,50812.002,2021,10,5,1.0,0.0,,0.0,
127,2021-10-06 09:00:00,51471.99,55750.0,50382.41,55315.0,79877.545181,4236927265.381522,2443126,40664.027517,2158326113.6632404,BTCUSDT,3220.553999999998,1718.3400000000008,53190.33,2021,10,6,1.0204362334281436,53190.33,2021-10-06 22:11:00,54277.34,2021-10-06 23:50:00
128,2021-10-07 09:00:00,55315.0,55332.31,53357.0,53785.22,54917.37766,2983143121.088643,1703147,26485.89849,1438826617.038987,BTCUSDT,1185.1859999999986,3220.553999999998,58535.554,2021,10,7,1.0,0.0,,0.0,
129,2021-10-08 09:00:00,53785.22,56100.0,53617.61,53951.43,46160.25785,2522087625.0940795,1548832,22643.19334,1237799956.8681743,BTCUSDT,1489.4339999999995,1185.1859999999986,54970.406,2021,10,8,0.9922930167188505,54970.406,2021-10-08 17:07:00,54546.75,2021-10-08 23:50:00
130,2021-10-09 09:00:00,53955.67,55489.0,53661.67,54949.72,55177.08013,3024862790.6955924,1609483,27686.74749,1518044340.2089689,BTCUSDT,1096.398000000001,1489.4339999999995,55445.104,2021,10,9,0.9946519353629493,55445.104,2021-10-09 22:35:00,55148.58,2021-10-09 23:50:00
131,2021-10-10 09:00:00,54949.72,56561.31,54080.0,54659.0,89237.836128,4923958325.389876,2427176,44656.915748,2464422246.842279,BTCUSDT,1488.7859999999985,1096.398000000001,56046.118,2021,10,10,0.9840763636832082,56046.118,2021-10-10 14:00:00,55153.66,2021-10-10 23:50:00
132,2021-10-11 09:00:00,54659.01,57839.04,54415.06,57471.35,52933.165751,2994673617.7236485,1690409,26858.829013,1519825843.1170495,BTCUSDT,2054.3880000000017,1488.7859999999985,56147.796,2021,10,11,1.0245200007494506,56147.796,2021-10-11 05:26:00,57524.54,2021-10-11 23:50:00
133,2021-10-12 09:00:00,57471.35,57680.0,53879.0,55996.93,53471.2855,3017210682.8859496,1554412,26157.44247,1477084242.54916,BTCUSDT,2280.6,2054.3880000000017,59525.738,2021,10,12,1.0,0.0,,0.0,
134,2021-10-13 09:00:00,55996.91,57777.0,54167.19,57367.0,55808.44492,3123307687.477303,1610489,27985.13207,1566812325.67564,BTCUSDT,2165.8859999999986,2280.6,58277.51,2021,10,13,1.0,0.0,,0.0,
135,2021-10-14 09:00:00,57370.83,58532.54,56818.05,57347.94,43053.336781,2481915791.591235,1372048,21940.264979,1265138476.8655941,BTCUSDT,1028.6939999999988,2165.8859999999986,59536.716,2021,10,14,1.0,0.0,,0.0,
136,2021-10-15 09:00:00,57347.94,62933.0,56850.0,61672.42,82512.908022,4959389368.726733,2649137,43913.676331,2638969873.669803,BTCUSDT,3649.7999999999997,1028.6939999999988,58376.634,2021,10,15,1.0269518108906381,58376.634,2021-10-15 11:26:00,59949.99,2021-10-15 23:50:00
137,2021-10-16 09:00:00,61672.42,62378.42,60150.0,60875.57,35467.88096,2173374058.808911,1360379,17286.46284,1059536457.6160173,BTCUSDT,1337.051999999999,3649.7999999999997,65322.22,2021,10,16,1.0,0.0,,0.0,
138,2021-10-17 09:00:00,60875.57,61718.39,58963.0,61528.33,39099.24124,2371696294.7973056,1331655,19289.94298,1170524004.7692945,BTCUSDT,1653.2339999999997,1337.051999999999,62212.621999999996,2021,10,17,1.0,0.0,,0.0,
139,2021-10-18 09:00:00,61528.32,62695.78,59844.45,62009.84,51798.44844,3195091233.4205527,1629184,25859.08539,1595447836.139042,BTCUSDT,1710.798000000001,1653.2339999999997,63181.554,2021,10,18,1.0,0.0,,0.0,
140,2021-10-19 09:00:00,62005.6,64486.0,61322.22,64280.59,53628.107744,3370863940.269437,1755708,27436.545484,1724665979.8435092,BTCUSDT,1898.2679999999991,1710.798000000001,63716.398,2021,10,19,1.0,0.0,,0.0,
141,2021-10-20 09:00:00,64280.59,67000.0,63481.4,66001.41,51428.934856,3362878816.4045925,1823286,27623.990526,1806653764.6708326,BTCUSDT,2111.159999999999,1898.2679999999991,66178.858,2021,10,20,1.0074759827375686,66178.858,2021-10-20 23:01:00,66673.61,2021-10-20 23:50:00
142,2021-10-21 09:00:00,66001.4,66639.74,62000.0,62193.15,68538.64537,4407757970.879756,2181665,32008.51421,2060110973.8058941,BTCUSDT,2783.8440000000032,2111.159999999999,68112.56,2021,10,21,1.0,0.0,,0.0,
143,2021-10-22 09:00:00,62193.15,63732.39,60000.0,60688.22,52119.35886,3229377744.3114257,1555280,25440.69118,1576807744.195897,BTCUSDT,2239.4339999999997,2783.8440000000032,64976.994000000006,2021,10,22,1.0,0.0,,0.0,
144,2021-10-23 09:00:00,60688.23,61747.64,59562.15,61286.75,27626.93678,1686121722.2187824,982103,13352.56908,815306581.3357304,BTCUSDT,1311.2939999999987,2239.4339999999997,62927.664000000004,2021,10,23,1.0,0.0,,0.0,
145,2021-10-24 09:00:00,61286.75,61500.0,59510.63,60852.22,31226.57676,1889694558.9504948,1052085,15682.1686,949151331.8623388,BTCUSDT,1193.6220000000014,1311.2939999999987,62598.044,2021,10,24,1.0,0.0,,0.0,
146,2021-10-25 09:00:00,60852.22,63710.63,60650.0,63078.78,36853.83806,2309339650.1093802,1270453,18577.25472,1164150305.9348185,BTCUSDT,1836.3779999999983,1193.6220000000014,62045.842000000004,2021,10,25,1.0176166196600247,62045.842000000004,2021-10-25 10:00:00,63138.88,2021-10-25 23:50:00
147,2021-10-26 09:00:00,63078.78,63293.48,59817.55,60328.81,40217.50083,2492606133.3189454,1334460,18699.28475,1160289812.695996,BTCUSDT,2085.558,1836.3779999999983,64915.157999999996,2021,10,26,1.0,0.0,,0.0,
148,2021-10-27 09:00:00,60328.81,61496.0,58000.0,58413.44,62124.49016,3688306192.972418,1913083,29983.43122,1780494793.5603175,BTCUSDT,2097.6,2085.558,62414.367999999995,2021,10,27,0.9515743233993815,62414.367999999995,2021-10-27 00:43:00,59391.91,2021-10-27 23:50:00
149,2021-10-28 09:00:00,58413.44,62499.0,57820.0,60575.89,61056.35301,3677629851.0596066,1878275,30447.44205,1835335717.8149135,BTCUSDT,2807.4,2097.6,60511.04,2021,10,28,1.0162771950374674,60511.04,2021-10-28 17:48:00,61495.99,2021-10-28 23:50:00
150,2021-10-29 09:00:00,60575.9,62980.0,60174.81,62253.71,43973.90414,2706090987.3096256,1417344,22262.86881,1370325591.0001447,BTCUSDT,1683.1140000000014,2807.4,63383.3,2021,10,29,1.0,0.0,,0.0,
151,2021-10-30 09:00:00,62253.7,62359.25,60673.0,61859.19,31478.12566,1937860260.4380624,1197748,15583.51105,959369103.6133327,BTCUSDT,1011.75,1683.1140000000014,63936.814,2021,10,30,1.0,0.0,,0.0,
152,2021-10-31 09:00:00,61859.19,62405.3,59945.36,61299.8,39267.63794,2396556477.343494,1563417,19362.08206,1181449065.6191804,BTCUSDT,1475.9640000000013,1011.75,62870.94,2021,10,31,1.0,0.0,,0.0,
153,2021-11-01 09:00:00,61299.81,62437.74,59405.0,60911.11,44687.66672,2737282804.738131,1472636,22139.95506,1356676790.5772645,BTCUSDT,1819.6439999999986,1475.9640000000013,62775.774,2021,11,1,,,,,
154,2021-11-02 09:00:00,60911.12,64270.0,60624.68,63219.99,46368.2841,2909221038.40065,1858362,23852.14282,1496448016.5988712,BTCUSDT,2187.1919999999996,1819.6439999999986,62730.764,2021,11,2,1.0091648174410883,62730.764,2021-11-02 18:42:00,63305.68,2021-11-02 23:50:00
155,2021-11-03 09:00:00,63220.57,63500.0,60382.76,62896.48,43336.09049,2713389500.4663587,1601925,20662.34777,1294306441.66844,BTCUSDT,1870.3439999999987,2187.1919999999996,65407.762,2021,11,3,1.0,0.0,,0.0,
156,2021-11-04 09:00:00,62896.49,63086.31,60677.01,61395.01,35930.93314,2218138026.7045407,1346081,17843.38035,1101751566.3843453,BTCUSDT,1445.5799999999974,1870.3439999999987,64766.833999999995,2021,11,4,1.0,0.0,,0.0,
157,2021-11-05 09:00:00,61395.01,62595.72,60721.0,60937.12,31604.48749,1943346371.470386,1243074,15769.15494,969780612.6853931,BTCUSDT,1124.8320000000006,1445.5799999999974,62840.59,2021,11,5,1.0,0.0,,0.0,
158,2021-11-06 09:00:00,60940.18,61560.49,60050.0,61470.61,25590.57408,1556774943.5537283,965309,12511.52761,761294376.4716995,BTCUSDT,906.2939999999987,1124.8320000000006,62065.012,2021,11,6,1.0,0.0,,0.0,
159,2021-11-07 09:00:00,61470.62,63286.35,61322.78,63273.59,25515.6883,1585744720.199772,1068629,13567.09782,843384435.4409548,BTCUSDT,1178.1419999999998,906.2939999999987,62376.914000000004,2021,11,7,1.0,0.0,,0.0,
160,2021-11-08 09:00:00,63273.58,67789.0,63273.58,67525.83,54442.094554,3575716171.0442996,2349581,28879.186436,1897321249.827841,BTCUSDT,2709.251999999999,1178.1419999999998,64451.722,2021,11,8,1.0131616033470758,64451.722,2021-11-08 09:24:00,65300.01,2021-11-08 23:50:00
161,2021-11-09 09:00:00,67525.82,68524.25,66222.4,66947.66,44661.378068,3014326962.087268,1847655,22243.236452,1501548663.7926426,BTCUSDT,1381.1100000000035,2709.251999999999,70235.072,2021,11,9,1.0,0.0,,0.0,
162,2021-11-10 09:00:00,66947.67,69000.0,62822.9,64882.43,65171.504046,4335575752.805223,2347934,31344.743321,2088305177.7774785,BTCUSDT,3706.259999999999,1381.1100000000035,68328.78,2021,11,10,0.9998729671450304,68328.78,2021-11-10 23:03:00,68320.1,2021-11-10 23:50:00
163,2021-11-11 09:00:00,64882.42,65600.07,64100.0,64774.26,37237.98058,2415537333.57771,1327827,18589.51479,1205890453.6044016,BTCUSDT,900.0420000000041,3706.259999999999,68588.68,2021,11,11,0.9532836905448538,68588.68,2021-11-11 01:03:00,65384.47,2021-11-11 23:50:00
164,2021-11-12 09:00:00,64774.25,65450.7,62278.0,64122.23,44490.10816,2844286547.5040407,1479149,21028.45541,1344883879.1387346,BTCUSDT,1903.619999999998,900.0420000000041,65674.292,2021,11,12,1.0,0.0,,0.0,
165,2021-11-13 09:00:00,64122.22,65000.0,63360.22,64380.0,22504.97383,1442441613.5983925,904149,11094.05209,711146514.0645869,BTCUSDT,983.8679999999993,1903.619999999998,66025.84,2021,11,13,1.0,0.0,,0.0,
166,2021-11-14 09:00:00,64380.01,65550.51,63576.27,65519.1,25705.07347,1658473781.2937696,951393,12629.83414,815039550.9471319,BTCUSDT,1184.5439999999987,983.8679999999993,65363.878000000004,2021,11,14,1.0,0.0,,0.0,
167,2021-11-15 09:00:00,65519.11,66401.82,63400.0,63606.74,37829.37124,2460915922.8761277,1305209,19160.47382,1247275595.4355905,BTCUSDT,1801.0920000000042,1184.5439999999987,66703.654,2021,11,15,1.0,0.0,,0.0,
168,2021-11-16 09:00:00,63606.73,63617.31,58574.07,60058.87,77455.15609,4705744041.299647,2353681,36375.32415,2209839153.3697233,BTCUSDT,3025.9439999999986,1801.0920000000042,65407.82200000001,2021,11,16,1.0,0.0,,0.0,
169,2021-11-17 09:00:00,60058.87,60840.23,58373.0,60344.87,46289.38491,2767802055.200423,1471305,22545.24375,1348537946.9526918,BTCUSDT,1480.3380000000018,3025.9439999999986,63084.814,2021,11,17,1.0,0.0,,0.0,
170,2021-11-18 09:00:00,60344.86,60976.0,56474.26,56891.62,62146.99931,3644824179.1448526,1960419,29742.20507,1745202989.742389,BTCUSDT,2701.0439999999985,1480.3380000000018,61825.198000000004,2021,11,18,1.0,0.0,,0.0,
171,2021-11-19 09:00:00,56891.62,58320.0,55600.0,58052.24,50715.88726,2896189975.910774,1560459,24072.28575,1374771758.2367315,BTCUSDT,1632.0,2701.0439999999985,59592.664000000004,2021,11,19,1.0,0.0,,0.0,
172,2021-11-20 09:00:00,58057.1,59845.0,57353.0,59707.51,33811.5901,1982718831.1570773,1200190,16682.28087,978340154.0756932,BTCUSDT,1495.2,1632.0,59689.1,2021,11,20,1.0,0.0,,0.0,
173,2021-11-21 09:00:00,59707.52,60029.76,58486.65,58622.02,31902.22785,1886578154.5167086,1249219,14949.12309,884084155.7068344,BTCUSDT,925.8660000000003,1495.2,61202.719999999994,2021,11,21,1.0,0.0,,0.0,
174,2021-11-22 09:00:00,58617.7,59444.0,55610.0,56247.18,51724.32047,2968622334.1376567,1624768,24834.9816,1425668562.2116647,BTCUSDT,2300.4,925.8660000000003,59543.566,2021,11,22,0.9781043345640401,59543.566,2021-11-22 01:52:00,58239.82,2021-11-22 23:50:00
175,2021-11-23 09:00:00,56243.83,58009.99,55317.0,57541.27,49917.85017,2837210673.4885187,1570845,25217.65003,1433171468.6668608,BTCUSDT,1615.7939999999987,2300.4,58544.23,2021,11,23,1.0,0.0,,0.0,
176,2021-11-24 09:00:00,57541.26,57735.0,55837.0,57138.29,39612.04964,2246374244.330568,1432991,19625.09659,1113184375.6794689,BTCUSDT,1138.8,1615.7939999999987,59157.054000000004,2021,11,24,1.0,0.0,,0.0,
177,2021-11-25 09:00:00,57138.29,59398.9,57000.0,58960.36,42153.51522,2455658857.700593,1604266,21112.80397,1230022891.7300947,BTCUSDT,1439.3400000000008,1138.8,58277.090000000004,2021,11,25,1.0050743782848457,58277.090000000004,2021-11-25 19:11:00,58572.81,2021-11-25 23:50:00
178,2021-11-26 09:00:00,58960.37,59150.0,53500.0,53726.53,65927.87066,3649353860.4295664,2138184,31287.4699,1731974879.8668964,BTCUSDT,3390.0,1439.3400000000008,60399.71000000001,2021,11,26,1.0,0.0,,0.0,
179,2021-11-27 09:00:00,53723.72,55280.0,53610.0,54721.03,29716.99957,1623173123.4917316,1110145,14462.93801,790191540.9148489,BTCUSDT,1002.0,3390.0,57113.72,2021,11,27,1.0,0.0,,0.0,
180,2021-11-28 09:00:00,54716.47,57445.05,53256.64,57274.88,36163.7137,1982198373.532835,1253408,18520.69985,1016073216.5947642,BTCUSDT,2513.046000000002,1002.0,55718.47,2021,11,28,1.0,0.0,,0.0,
181,2021-11-29 09:00:00,57274.89,58865.97,56666.67,57776.25,40125.28009,2313371348.113543,1349625,19520.25038,1125240984.5522516,BTCUSDT,1319.5800000000017,2513.046000000002,59787.936,2021,11,29,1.0,0.0,,0.0,
182,2021-11-30 09:00:00,57776.25,59176.99,55875.55,56950.56,49161.05194,2823644073.021905,1587472,23867.80287,1371720422.255628,BTCUSDT,1980.8639999999968,1319.5800000000017,59095.83,2021,11,30,1.0,0.0,,0.0,
183,2021-12-01 09:00:00,56950.56,59053.55,56458.01,57184.07,44956.63656,2584928714.0757422,1442301,21501.29463,1236414404.9088528,BTCUSDT,1557.3240000000005,1980.8639999999968,58931.42399999999,2021,12,1,,,,,
184,2021-12-02 09:00:00,57184.07,57375.47,55777.77,56480.34,37574.05976,2127110102.1073096,1307890,18375.47518,1040366894.5501271,BTCUSDT,958.6200000000026,1557.3240000000005,58741.394,2021,12,2,0.9718713859599587,58741.394,2021-12-02 00:01:00,57089.08,2021-12-02 23:50:00
185,2021-12-03 09:00:00,56484.26,57600.0,51680.0,53601.05,58927.69027,3246198505.9468513,1865063,27287.25751,1505556556.1578631,BTCUSDT,3552.0,958.6200000000026,57442.880000000005,2021,12,3,0.9820339787977204,57442.880000000005,2021-12-03 22:32:00,56410.86,2021-12-03 23:50:00
186,2021-12-04 09:00:00,53601.05,53859.1,42000.3,49152.47,114203.373748,5495712061.978532,3362771,52876.55238,2544632557.496252,BTCUSDT,7115.279999999997,3552.0,57153.05,2021,12,4,1.0,0.0,,0.0,
187,2021-12-05 09:00:00,49152.46,49699.05,47727.21,49396.33,45580.82012,2231486105.8439116,1371839,22420.90324,1097785758.5909762,BTCUSDT,1183.1040000000023,7115.279999999997,56267.74,2021,12,5,1.0,0.0,,0.0,
188,2021-12-06 09:00:00,49396.32,50891.11,47100.0,50441.92,58571.21575,2851528919.1795363,1741956,28820.34753,1403464676.8850937,BTCUSDT,2274.666,1183.1040000000023,50579.424,2021,12,6,1.0,0.0,,0.0,
189,2021-12-07 09:00:00,50441.91,51936.33,50039.74,50588.95,38253.46877,1950573500.2086658,1212350,18679.11099,952551067.6259857,BTCUSDT,1137.9540000000022,2274.666,52716.576,2021,12,7,1.0,0.0,,0.0,
190,2021-12-08 09:00:00,50588.95,51200.0,48600.0,50471.19,38425.92466,1925458787.1147523,1118225,18126.84362,908410692.2460091,BTCUSDT,1560.0,1137.9540000000022,51726.904,2021,12,8,0.983067341513422,51726.904,2021-12-08 00:35:00,50851.03,2021-12-08 23:50:00
191,2021-12-09 09:00:00,50471.19,50797.76,47320.0,47545.59,37692.68665,1841474998.89511,1130599,18097.0596,884082539.7047912,BTCUSDT,2086.6560000000013,1560.0,52031.19,2021,12,9,1.0,0.0,,0.0,
192,2021-12-10 09:00:00,47535.9,50125.0,46852.0,47140.54,44233.57391,2135023722.8531513,1215231,21143.96129,1020995576.3025669,BTCUSDT,1963.8,2086.6560000000013,49622.556000000004,2021,12,10,0.9766945499542586,49622.556000000004,2021-12-10 22:35:00,48466.08,2021-12-10 23:50:00
193,2021-12-11 09:00:00,47140.54,49485.71,46751.0,49389.99,28889.19358,1397524635.581402,957390,14452.26806,699251597.8052382,BTCUSDT,1640.8259999999993,1963.8,49104.340000000004,2021,12,11,1.0,0.0,,0.0,
194,2021-12-12 09:00:00,49389.99,50777.0,48638.0,50053.9,26017.93421,1292315883.6245537,863605,13266.00955,658923314.8679801,BTCUSDT,1283.3999999999999,1640.8259999999993,51030.816,2021,12,12,1.0,0.0,,0.0,
195,2021-12-13 09:00:00,50053.9,50189.97,45672.75,46702.75,50869.52093,2423888500.790305,1399599,23487.0228,1119972248.5384023,BTCUSDT,2710.332000000001,1283.3999999999999,51337.3,2021,12,13,1.0,0.0,,0.0,
196,2021-12-14 09:00:00,46702.76,48700.41,46290.0,48343.28,39955.98445,1887427362.4740965,1194992,20010.80589,945501336.1569144,BTCUSDT,1446.2460000000021,2710.332000000001,49413.092000000004,2021,12,14,1.0,0.0,,0.0,
197,2021-12-15 09:00:00,48336.95,49500.0,46547.0,48864.98,51629.181,2487012309.0915494,1438176,25861.16891,1246095378.459541,BTCUSDT,1771.8,1446.2460000000021,49783.195999999996,2021,12,15,1.0,0.0,,0.0,
198,2021-12-16 09:00:00,48864.98,49436.43,47511.0,47632.38,31949.86739,1551200654.052745,1023983,15281.92439,742115283.5773988,BTCUSDT,1155.258,1771.8,50636.780000000006,2021,12,16,1.0,0.0,,0.0,
199,2021-12-17 09:00:00,47632.38,47995.96,45456.0,46131.2,43104.4887,2015966349.5161324,1261780,19846.77192,928665863.5850744,BTCUSDT,1523.9759999999994,1155.258,48787.638,2021,12,17,1.0,0.0,,0.0,
200,2021-12-18 09:00:00,46133.83,47392.37,45500.0,46834.48,25020.05271,1165205135.7008426,862066,12635.54707,588649454.2725667,BTCUSDT,1135.4220000000016,1523.9759999999994,47657.806000000004,2021,12,18,1.0,0.0,,0.0,
201,2021-12-19 09:00:00,46834.47,48300.01,46406.91,46681.23,29305.70665,1384958598.3627698,874827,14646.77828,692559814.2285637,BTCUSDT,1135.859999999999,1135.4220000000016,47969.892,2021,12,19,0.9893443162223504,47969.892,2021-12-19 12:36:00,47458.74,2021-12-19 23:50:00
202,2021-12-20 09:00:00,46681.24,47537.57,45558.85,46914.16,35848.50609,1663363117.8304534,1076488,17666.32749,819817570.663743,BTCUSDT,1187.2320000000007,1135.859999999999,47817.1,2021,12,20,1.0,0.0,,0.0,
203,2021-12-21 09:00:00,46914.17,49328.96,46630.0,48889.88,37713.92924,1827234149.0598803,1119412,19356.27006,937648412.2221354,BTCUSDT,1619.3759999999995,1187.2320000000007,48101.402,2021,12,21,1.0103865579635287,48101.402,2021-12-21 13:01:00,48601.01,2021-12-21 23:50:00
